"","area_id","area_name","state","party","votes_first_vote","votes_second_vote"
"1667",172,"Lahn-Dill","Hessen","Freie.Demokratische.Partei",9590,14818
"1668",173,"Gießen","Hessen","Freie.Demokratische.Partei",12641,16926
"1669",174,"Fulda","Hessen","Freie.Demokratische.Partei",8435,17118
"1670",175,"Main-Kinzig – Wetterau II – Schotten","Hessen","Freie.Demokratische.Partei",8326,14148
"1671",176,"Hochtaunus","Hessen","Freie.Demokratische.Partei",14953,21713
"1672",177,"Wetterau I","Hessen","Freie.Demokratische.Partei",11047,17462
"1673",178,"Rheingau-Taunus – Limburg","Hessen","Freie.Demokratische.Partei",13053,22681
"1674",179,"Wiesbaden","Hessen","Freie.Demokratische.Partei",9693,18396
"1675",180,"Hanau","Hessen","Freie.Demokratische.Partei",8417,15185
"1676",181,"Main-Taunus","Hessen","Freie.Demokratische.Partei",17224,26570
"1677",182,"Frankfurt am Main I","Hessen","Freie.Demokratische.Partei",13161,20003
"1678",183,"Frankfurt am Main II","Hessen","Freie.Demokratische.Partei",13877,24336
"1679",184,"Groß-Gerau","Hessen","Freie.Demokratische.Partei",7358,12645
"1680",185,"Offenbach","Hessen","Freie.Demokratische.Partei",12420,20372
"1681",186,"Darmstadt","Hessen","Freie.Demokratische.Partei",11750,20901
"1682",187,"Odenwald","Hessen","Freie.Demokratische.Partei",13139,19949
"1683",188,"Bergstraße","Hessen","Freie.Demokratische.Partei",11712,18195
"1684",189,"Eichsfeld – Nordhausen – Kyffhäuserkreis","Thüringen","Freie.Demokratische.Partei",7633,11981
"1685",190,"Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis","Thüringen","Freie.Demokratische.Partei",8078,11545
"1686",191,"Jena – Sömmerda – Weimarer Land I","Thüringen","Freie.Demokratische.Partei",8941,13307
"1687",192,"Gotha – Ilm-Kreis","Thüringen","Freie.Demokratische.Partei",8775,11218
"1688",193,"Erfurt – Weimar – Weimarer Land II","Thüringen","Freie.Demokratische.Partei",9975,14250
"1689",194,"Gera – Greiz – Altenburger Land","Thüringen","Freie.Demokratische.Partei",9712,14315
"1690",195,"Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis","Thüringen","Freie.Demokratische.Partei",10322,13188
"1691",196,"Suhl – Schmalkalden-Meiningen – Hildburghausen – Sonneberg","Thüringen","Freie.Demokratische.Partei",8153,11310
"1692",197,"Neuwied","Rheinland-Pfalz","Freie.Demokratische.Partei",10900,18072
"1693",198,"Ahrweiler","Rheinland-Pfalz","Freie.Demokratische.Partei",12980,17396
"1694",199,"Koblenz","Rheinland-Pfalz","Freie.Demokratische.Partei",9729,16152
"1695",200,"Mosel/Rhein-Hunsrück","Rheinland-Pfalz","Freie.Demokratische.Partei",11550,14924
"1696",201,"Kreuznach","Rheinland-Pfalz","Freie.Demokratische.Partei",9341,13651
"1697",202,"Bitburg","Rheinland-Pfalz","Freie.Demokratische.Partei",8703,12888
"1698",203,"Trier","Rheinland-Pfalz","Freie.Demokratische.Partei",7910,13841
"1699",204,"Montabaur","Rheinland-Pfalz","Freie.Demokratische.Partei",14542,17704
"1700",205,"Mainz","Rheinland-Pfalz","Freie.Demokratische.Partei",13894,22608
"1701",206,"Worms","Rheinland-Pfalz","Freie.Demokratische.Partei",10056,17542
"1702",207,"Ludwigshafen/Frankenthal","Rheinland-Pfalz","Freie.Demokratische.Partei",11906,16320
"1703",208,"Neustadt – Speyer","Rheinland-Pfalz","Freie.Demokratische.Partei",11738,19265
"1704",209,"Kaiserslautern","Rheinland-Pfalz","Freie.Demokratische.Partei",9257,15509
"1705",210,"Pirmasens","Rheinland-Pfalz","Freie.Demokratische.Partei",8862,11786
"1706",211,"Südpfalz","Rheinland-Pfalz","Freie.Demokratische.Partei",10200,17559
"1707",212,"Altötting","Bayern","Freie.Demokratische.Partei",7070,11209
"1708",213,"Erding – Ebersberg","Bayern","Freie.Demokratische.Partei",11890,19408
"1709",214,"Freising","Bayern","Freie.Demokratische.Partei",13409,19318
"1710",215,"Fürstenfeldbruck","Bayern","Freie.Demokratische.Partei",13662,22005
"1711",216,"Ingolstadt","Bayern","Freie.Demokratische.Partei",9313,17157
"1712",217,"München-Nord","Bayern","Freie.Demokratische.Partei",16669,26188
"1713",218,"München-Ost","Bayern","Freie.Demokratische.Partei",16531,27336
"1714",219,"München-Süd","Bayern","Freie.Demokratische.Partei",15310,22569
"1715",220,"München-West/Mitte","Bayern","Freie.Demokratische.Partei",17382,26330
"1716",221,"München-Land","Bayern","Freie.Demokratische.Partei",18323,30065
"1717",222,"Rosenheim","Bayern","Freie.Demokratische.Partei",13748,20309
"1718",223,"Bad Tölz-Wolfratshausen – Miesbach","Bayern","Freie.Demokratische.Partei",10702,16344
"1719",224,"Starnberg – Landsberg am Lech","Bayern","Freie.Demokratische.Partei",16892,24950
"1720",225,"Traunstein","Bayern","Freie.Demokratische.Partei",9034,14596
"1721",226,"Weilheim","Bayern","Freie.Demokratische.Partei",9371,13908
"1722",227,"Deggendorf","Bayern","Freie.Demokratische.Partei",4707,8968
"1723",228,"Landshut","Bayern","Freie.Demokratische.Partei",16299,19363
"1724",229,"Passau","Bayern","Freie.Demokratische.Partei",7900,11918
"1725",230,"Rottal-Inn","Bayern","Freie.Demokratische.Partei",8627,11191
"1726",231,"Straubing","Bayern","Freie.Demokratische.Partei",5669,10307
"1727",232,"Amberg","Bayern","Freie.Demokratische.Partei",8392,12854
"1728",233,"Regensburg","Bayern","Freie.Demokratische.Partei",12254,17716
"1729",234,"Schwandorf","Bayern","Freie.Demokratische.Partei",7392,10609
"1730",235,"Weiden","Bayern","Freie.Demokratische.Partei",5269,8480
"1731",236,"Bamberg","Bayern","Freie.Demokratische.Partei",9364,13774
"1732",237,"Bayreuth","Bayern","Freie.Demokratische.Partei",8368,11369
"1733",238,"Coburg","Bayern","Freie.Demokratische.Partei",5883,9968
"1734",239,"Hof","Bayern","Freie.Demokratische.Partei",4718,9889
"1735",240,"Kulmbach","Bayern","Freie.Demokratische.Partei",5381,10334
"1736",241,"Ansbach","Bayern","Freie.Demokratische.Partei",7661,13825
"1737",242,"Erlangen","Bayern","Freie.Demokratische.Partei",8713,14973
"1738",243,"Fürth","Bayern","Freie.Demokratische.Partei",10616,17545
"1739",244,"Nürnberg-Nord","Bayern","Freie.Demokratische.Partei",10379,15412
"1740",245,"Nürnberg-Süd","Bayern","Freie.Demokratische.Partei",7632,11199
"1741",246,"Roth","Bayern","Freie.Demokratische.Partei",8584,16025
"1742",247,"Aschaffenburg","Bayern","Freie.Demokratische.Partei",11376,15605
"1743",248,"Bad Kissingen","Bayern","Freie.Demokratische.Partei",9507,15081
"1744",249,"Main-Spessart","Bayern","Freie.Demokratische.Partei",7692,13718
"1745",250,"Schweinfurt","Bayern","Freie.Demokratische.Partei",9508,13790
"1746",251,"Würzburg","Bayern","Freie.Demokratische.Partei",14579,18812
"1747",252,"Augsburg-Stadt","Bayern","Freie.Demokratische.Partei",9191,15149
"1748",253,"Augsburg-Land","Bayern","Freie.Demokratische.Partei",11975,20564
"1749",254,"Donau-Ries","Bayern","Freie.Demokratische.Partei",7322,13440
"1750",255,"Neu-Ulm","Bayern","Freie.Demokratische.Partei",10781,18622
"1751",256,"Oberallgäu","Bayern","Freie.Demokratische.Partei",12262,18935
"1752",257,"Ostallgäu","Bayern","Freie.Demokratische.Partei",10627,19901
"1753",258,"Stuttgart I","Baden-Württemberg","Freie.Demokratische.Partei",13399,26203
"1754",259,"Stuttgart II","Baden-Württemberg","Freie.Demokratische.Partei",11924,19155
"1755",260,"Böblingen","Baden-Württemberg","Freie.Demokratische.Partei",24866,29511
"1756",261,"Esslingen","Baden-Württemberg","Freie.Demokratische.Partei",11657,18512
"1757",262,"Nürtingen","Baden-Württemberg","Freie.Demokratische.Partei",16389,24922
"1758",263,"Göppingen","Baden-Württemberg","Freie.Demokratische.Partei",12491,17187
"1759",264,"Waiblingen","Baden-Württemberg","Freie.Demokratische.Partei",23568,28617
"1760",265,"Ludwigsburg","Baden-Württemberg","Freie.Demokratische.Partei",17691,25538
"1761",266,"Neckar-Zaber","Baden-Württemberg","Freie.Demokratische.Partei",16141,27061
"1762",267,"Heilbronn","Baden-Württemberg","Freie.Demokratische.Partei",17566,23879
"1763",268,"Schwäbisch Hall – Hohenlohe","Baden-Württemberg","Freie.Demokratische.Partei",14206,21590
"1764",269,"Backnang – Schwäbisch Gmünd","Baden-Württemberg","Freie.Demokratische.Partei",10882,16719
"1765",270,"Aalen – Heidenheim","Baden-Württemberg","Freie.Demokratische.Partei",10218,17707
"1766",271,"Karlsruhe-Stadt","Baden-Württemberg","Freie.Demokratische.Partei",13841,19201
"1767",272,"Karlsruhe-Land","Baden-Württemberg","Freie.Demokratische.Partei",15138,21441
"1768",273,"Rastatt","Baden-Württemberg","Freie.Demokratische.Partei",11142,17843
"1769",274,"Heidelberg","Baden-Württemberg","Freie.Demokratische.Partei",11769,22556
"1770",275,"Mannheim","Baden-Württemberg","Freie.Demokratische.Partei",9835,16050
"1771",276,"Odenwald – Tauber","Baden-Württemberg","Freie.Demokratische.Partei",11419,17562
"1772",277,"Rhein-Neckar","Baden-Württemberg","Freie.Demokratische.Partei",12571,18933
"1773",278,"Bruchsal – Schwetzingen","Baden-Württemberg","Freie.Demokratische.Partei",10255,18180
"1774",279,"Pforzheim","Baden-Württemberg","Freie.Demokratische.Partei",19760,22643
"1775",280,"Calw","Baden-Württemberg","Freie.Demokratische.Partei",14153,21646
"1776",281,"Freiburg","Baden-Württemberg","Freie.Demokratische.Partei",9545,16721
"1777",282,"Lörrach – Müllheim","Baden-Württemberg","Freie.Demokratische.Partei",15270,19449
"1778",283,"Emmendingen – Lahr","Baden-Württemberg","Freie.Demokratische.Partei",14276,17624
"1779",284,"Offenburg","Baden-Württemberg","Freie.Demokratische.Partei",9595,16932
"1780",285,"Rottweil – Tuttlingen","Baden-Württemberg","Freie.Demokratische.Partei",16255,20302
"1781",286,"Schwarzwald-Baar","Baden-Württemberg","Freie.Demokratische.Partei",10438,15123
"1782",287,"Konstanz","Baden-Württemberg","Freie.Demokratische.Partei",11459,20709
"1783",288,"Waldshut","Baden-Württemberg","Freie.Demokratische.Partei",8402,14647
"1784",289,"Reutlingen","Baden-Württemberg","Freie.Demokratische.Partei",15532,21425
"1785",290,"Tübingen","Baden-Württemberg","Freie.Demokratische.Partei",12506,18720
"1786",291,"Ulm","Baden-Württemberg","Freie.Demokratische.Partei",14172,20272
"1787",292,"Biberach","Baden-Württemberg","Freie.Demokratische.Partei",9775,14323
"1788",293,"Bodensee","Baden-Württemberg","Freie.Demokratische.Partei",11999,17952
"1789",294,"Ravensburg","Baden-Württemberg","Freie.Demokratische.Partei",14673,16443
"1790",295,"Zollernalb – Sigmaringen","Baden-Württemberg","Freie.Demokratische.Partei",12696,18397
"1791",296,"Saarbrücken","Saarland","Freie.Demokratische.Partei",7672,11753
"1792",297,"Saarlouis","Saarland","Freie.Demokratische.Partei",6069,12054
"1793",298,"St. Wendel","Saarland","Freie.Demokratische.Partei",6514,9567
"1794",299,"Homburg","Saarland","Freie.Demokratische.Partei",7369,11094
"1795",1,"Flensburg – Schleswig","Schleswig-Holstein","Alternative.für.Deutschland",10581,11647
"1796",2,"Nordfriesland – Dithmarschen Nord","Schleswig-Holstein","Alternative.für.Deutschland",8110,9023
"1797",3,"Steinburg – Dithmarschen Süd","Schleswig-Holstein","Alternative.für.Deutschland",10003,11176
"1798",4,"Rendsburg-Eckernförde","Schleswig-Holstein","Alternative.für.Deutschland",10656,11578
"1799",5,"Kiel","Schleswig-Holstein","Alternative.für.Deutschland",9193,10390
"1800",6,"Plön – Neumünster","Schleswig-Holstein","Alternative.für.Deutschland",10223,11161
"1801",7,"Pinneberg","Schleswig-Holstein","Alternative.für.Deutschland",14729,15977
"1802",8,"Segeberg – Stormarn-Mitte","Schleswig-Holstein","Alternative.für.Deutschland",15683,17166
"1803",9,"Ostholstein – Stormarn-Nord","Schleswig-Holstein","Alternative.für.Deutschland",10787,11780
"1804",10,"Herzogtum Lauenburg – Stormarn-Süd","Schleswig-Holstein","Alternative.für.Deutschland",17435,18791
"1805",11,"Lübeck","Schleswig-Holstein","Alternative.für.Deutschland",11135,11549
"1806",12,"Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I","Mecklenburg-Vorpommern","Alternative.für.Deutschland",24763,25692
"1807",13,"Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I","Mecklenburg-Vorpommern","Alternative.für.Deutschland",25262,25686
"1808",14,"Rostock – Landkreis Rostock II","Mecklenburg-Vorpommern","Alternative.für.Deutschland",23779,25170
"1809",15,"Vorpommern-Rügen – Vorpommern-Greifswald I","Mecklenburg-Vorpommern","Alternative.für.Deutschland",32174,32881
"1810",16,"Mecklenburgische Seenplatte I – Vorpommern-Greifswald II","Mecklenburg-Vorpommern","Alternative.für.Deutschland",36274,35597
"1811",17,"Mecklenburgische Seenplatte II – Landkreis Rostock III","Mecklenburg-Vorpommern","Alternative.für.Deutschland",26199,27389
"1812",18,"Hamburg-Mitte","Hamburg","Alternative.für.Deutschland",12695,13950
"1813",19,"Hamburg-Altona","Hamburg","Alternative.für.Deutschland",7428,8034
"1814",20,"Hamburg-Eimsbüttel","Hamburg","Alternative.für.Deutschland",8773,9120
"1815",21,"Hamburg-Nord","Hamburg","Alternative.für.Deutschland",9670,10919
"1816",22,"Hamburg-Wandsbek","Hamburg","Alternative.für.Deutschland",16204,16740
"1817",23,"Hamburg-Bergedorf – Harburg","Hamburg","Alternative.für.Deutschland",16635,17614
"1818",24,"Aurich – Emden","Niedersachsen","Alternative.für.Deutschland",0,12875
"1819",25,"Unterems","Niedersachsen","Alternative.für.Deutschland",13387,14620
"1820",26,"Friesland – Wilhelmshaven – Wittmund","Niedersachsen","Alternative.für.Deutschland",11389,12492
"1821",27,"Oldenburg – Ammerland","Niedersachsen","Alternative.für.Deutschland",11591,12624
"1822",28,"Delmenhorst – Wesermarsch – Oldenburg-Land","Niedersachsen","Alternative.für.Deutschland",15122,16393
"1823",29,"Cuxhaven – Stade II","Niedersachsen","Alternative.für.Deutschland",11861,12652
"1824",30,"Stade I – Rotenburg II","Niedersachsen","Alternative.für.Deutschland",12560,13479
"1825",31,"Mittelems","Niedersachsen","Alternative.für.Deutschland",8949,9699
"1826",32,"Cloppenburg – Vechta","Niedersachsen","Alternative.für.Deutschland",12638,13146
"1827",33,"Diepholz – Nienburg I","Niedersachsen","Alternative.für.Deutschland",11956,12433
"1828",34,"Osterholz – Verden","Niedersachsen","Alternative.für.Deutschland",12992,14671
"1829",35,"Rotenburg I – Heidekreis","Niedersachsen","Alternative.für.Deutschland",10327,11669
"1830",36,"Harburg","Niedersachsen","Alternative.für.Deutschland",14825,16048
"1831",37,"Lüchow-Dannenberg – Lüneburg","Niedersachsen","Alternative.für.Deutschland",12130,12495
"1832",38,"Osnabrück-Land","Niedersachsen","Alternative.für.Deutschland",9905,10939
"1833",39,"Stadt Osnabrück","Niedersachsen","Alternative.für.Deutschland",0,9489
"1834",40,"Nienburg II – Schaumburg","Niedersachsen","Alternative.für.Deutschland",13291,14943
"1835",41,"Stadt Hannover I","Niedersachsen","Alternative.für.Deutschland",11364,12227
"1836",42,"Stadt Hannover II","Niedersachsen","Alternative.für.Deutschland",10591,11245
"1837",43,"Hannover-Land I","Niedersachsen","Alternative.für.Deutschland",17216,18364
"1838",44,"Celle – Uelzen","Niedersachsen","Alternative.für.Deutschland",16195,17549
"1839",45,"Gifhorn – Peine","Niedersachsen","Alternative.für.Deutschland",16520,18288
"1840",46,"Hameln-Pyrmont – Holzminden","Niedersachsen","Alternative.für.Deutschland",13142,14052
"1841",47,"Hannover-Land II","Niedersachsen","Alternative.für.Deutschland",17569,19387
"1842",48,"Hildesheim","Niedersachsen","Alternative.für.Deutschland",14433,15695
"1843",49,"Salzgitter – Wolfenbüttel","Niedersachsen","Alternative.für.Deutschland",18558,19117
"1844",50,"Braunschweig","Niedersachsen","Alternative.für.Deutschland",11374,12266
"1845",51,"Helmstedt – Wolfsburg","Niedersachsen","Alternative.für.Deutschland",13857,14862
"1846",52,"Goslar – Northeim – Osterode","Niedersachsen","Alternative.für.Deutschland",13922,15113
"1847",53,"Göttingen","Niedersachsen","Alternative.für.Deutschland",11870,13443
"1848",54,"Bremen I","Bremen","Alternative.für.Deutschland",14469,15716
"1849",55,"Bremen II – Bremerhaven","Bremen","Alternative.für.Deutschland",16586,17604
"1850",56,"Prignitz – Ostprignitz-Ruppin – Havelland I","Brandenburg","Alternative.für.Deutschland",21295,22185
"1851",57,"Uckermark – Barnim I","Brandenburg","Alternative.für.Deutschland",25811,26608
"1852",58,"Oberhavel – Havelland II","Brandenburg","Alternative.für.Deutschland",32758,33982
"1853",59,"Märkisch-Oderland – Barnim II","Brandenburg","Alternative.für.Deutschland",33913,34702
"1854",60,"Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I","Brandenburg","Alternative.für.Deutschland",21312,22631
"1855",61,"Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II","Brandenburg","Alternative.für.Deutschland",23890,26133
"1856",62,"Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I","Brandenburg","Alternative.für.Deutschland",37357,38900
"1857",63,"Frankfurt (Oder) – Oder-Spree","Brandenburg","Alternative.für.Deutschland",30259,30475
"1858",64,"Cottbus – Spree-Neiße","Brandenburg","Alternative.für.Deutschland",32774,34902
"1859",65,"Elbe-Elster – Oberspreewald-Lausitz II","Brandenburg","Alternative.für.Deutschland",29829,30564
"1860",66,"Altmark","Sachsen-Anhalt","Alternative.für.Deutschland",18031,18419
"1861",67,"Börde – Jerichower Land","Sachsen-Anhalt","Alternative.für.Deutschland",0,27947
"1862",68,"Harz","Sachsen-Anhalt","Alternative.für.Deutschland",22792,23859
"1863",69,"Magdeburg","Sachsen-Anhalt","Alternative.für.Deutschland",24514,26053
"1864",70,"Dessau – Wittenberg","Sachsen-Anhalt","Alternative.für.Deutschland",23502,24310
"1865",71,"Anhalt","Sachsen-Anhalt","Alternative.für.Deutschland",32279,32346
"1866",72,"Halle","Sachsen-Anhalt","Alternative.für.Deutschland",26017,26735
"1867",73,"Burgenland – Saalekreis","Sachsen-Anhalt","Alternative.für.Deutschland",30111,31780
"1868",74,"Mansfeld","Sachsen-Anhalt","Alternative.für.Deutschland",32852,32982
"1869",75,"Berlin-Mitte","Berlin","Alternative.für.Deutschland",11745,12319
"1870",76,"Berlin-Pankow","Berlin","Alternative.für.Deutschland",22441,23291
"1871",77,"Berlin-Reinickendorf","Berlin","Alternative.für.Deutschland",17714,18484
"1872",78,"Berlin-Spandau – Charlottenburg Nord","Berlin","Alternative.für.Deutschland",17552,18469
"1873",79,"Berlin-Steglitz-Zehlendorf","Berlin","Alternative.für.Deutschland",14570,15879
"1874",80,"Berlin-Charlottenburg-Wilmersdorf","Berlin","Alternative.für.Deutschland",11807,12418
"1875",81,"Berlin-Tempelhof-Schöneberg","Berlin","Alternative.für.Deutschland",16200,17122
"1876",82,"Berlin-Neukölln","Berlin","Alternative.für.Deutschland",15142,15666
"1877",83,"Berlin-Friedrichshain-Kreuzberg – Prenzlauer Berg Ost","Berlin","Alternative.für.Deutschland",10544,10865
"1878",84,"Berlin-Treptow-Köpenick","Berlin","Alternative.für.Deutschland",23217,26259
"1879",85,"Berlin-Marzahn-Hellersdorf","Berlin","Alternative.für.Deutschland",28147,29600
"1880",86,"Berlin-Lichtenberg","Berlin","Alternative.für.Deutschland",23010,24585
"1881",87,"Aachen I","Nordrhein-Westfalen","Alternative.für.Deutschland",7816,8269
"1882",88,"Aachen II","Nordrhein-Westfalen","Alternative.für.Deutschland",15110,14848
"1883",89,"Heinsberg","Nordrhein-Westfalen","Alternative.für.Deutschland",11652,12312
"1884",90,"Düren","Nordrhein-Westfalen","Alternative.für.Deutschland",13403,14432
"1885",91,"Rhein-Erft-Kreis I","Nordrhein-Westfalen","Alternative.für.Deutschland",17113,18091
"1886",92,"Euskirchen – Rhein-Erft-Kreis II","Nordrhein-Westfalen","Alternative.für.Deutschland",17650,18324
"1887",93,"Köln I","Nordrhein-Westfalen","Alternative.für.Deutschland",11952,12282
"1888",94,"Köln II","Nordrhein-Westfalen","Alternative.für.Deutschland",9057,9964
"1889",95,"Köln III","Nordrhein-Westfalen","Alternative.für.Deutschland",11249,11731
"1890",96,"Bonn","Nordrhein-Westfalen","Alternative.für.Deutschland",10882,13130
"1891",97,"Rhein-Sieg-Kreis I","Nordrhein-Westfalen","Alternative.für.Deutschland",0,18238
"1892",98,"Rhein-Sieg-Kreis II","Nordrhein-Westfalen","Alternative.für.Deutschland",14592,15225
"1893",99,"Oberbergischer Kreis","Nordrhein-Westfalen","Alternative.für.Deutschland",15648,16409
